Product,Price,Link,Rating,Brand,Age Range,Ingredients,Sales
"I AND LOVE AND YOU Wet Dog Food - Double Dog Deer Moo Variety Pack - Beef + Venison, Grain Free, Filler Free 13oz can, 6pk",$14.49,https://www.amazon.com/love-you-Naked-Essentials-Food/dp/B073J3843P/ref=sr_1_177?dib=eyJ2IjoiMSJ9.UinpMrxYS9nipPFhNOqEReJeG5_IIy9s4O8uAZuSOoagexVWEOwYJGEzATYqNMP3RFd8zmAVH4VFCpzlZPya_qMme66pbf7Qcm__9yUSySFn6LMoP4sYwYmU0JpNLYVWGrohgVtikodJYOXxvzECxXzDReokWR2pcxl9naoqyJT1U-hnK_wfx76csEKb-SSZ_38tfMU_dHh0dtnhzGs9PglN-PrLtkQ5pufkP3zVvHhp3bR8MYBG-XyMQYhcHzdyL9lh9fCnLda6c6-3FG_kgwcm4mQPL6zAh7E8MZzwY3w.wf7z02SDZyyplzvMZBxRBH_wwXweO1ZvG8ku_SzJZ-8&dib_tag=se&keywords=pet+food&qid=1733033660&sr=8-177,4.3 out of 5 stars,I AND LOVE AND YOU,Adult,"Beef: beef, beef broth, vegetable broth, beef liver, dried egg whites, peas, carrots, sweet potatoes, guar gum, green beans, tricalcium phosphate, sunflower oil (preserved with mixed tocopherols), calcium carbonate, sodium phosphate, salt, natural flavor, spinach, potassium chloride, pumpkin, cranberries, flaxseed oil (preserved with mixed tocopherols), choline chloride, salmon oil (preserved with mixed tocopherols), zinc proteinate, iron proteinate, Vitamin E supplement, copper proteinate, manganese proteinate, sodium selenite, thiamine mononitrate, cobalt proteinate, niacin supplement, d-calcium pantothenate, Vitamin a supplement, riboflavin supplement, biotin, Vitamin b12 supplement, potassium iodide, pyridoxine hydrochloride, Vitamin d3 supplement, folic acid; Moo moo: beef, beef broth, vegetable broth, beef liver, dried egg whites, carrots, pea flour, venison, spinach, sweet potatoes, green beans, guar gum, sunflower oil, sodium phosphate, salt, natural flavor, potassium chloride, pumpkin, cranberries, salmon oil (preserved with mixed tocopherols), choline chloride, zinc proteinate, iron proteinate, flaxseed oil (preserved with mixed tocopherols), Vitamin E supplement, copper proteinate, manganese proteinate, sodium selenite, thiamine mononitrate, cobalt proteinate, niacin supplement, d-calcium pantothenate, Vitamin a supplement, riboflavin supplement, biotin, Vitamin b12 supplement, potassium iodide, pyridoxine hydrochloride, Vitamin d3 supplement, folic acid, rosemary extract",1K+ bought in past month
"Nature’s Recipe Grain Free Chicken, Sweet Potato & Pumpkin Recipe Dry Dog Food, 24 lb. Bag",$47.39,https://www.amazon.com/NatureS-Recipe-Chicken-Pumpkin-24-Pound/dp/B0045VI034/ref=sr_1_178?dib=eyJ2IjoiMSJ9.UinpMrxYS9nipPFhNOqEReJeG5_IIy9s4O8uAZuSOoagexVWEOwYJGEzATYqNMP3RFd8zmAVH4VFCpzlZPya_qMme66pbf7Qcm__9yUSySFn6LMoP4sYwYmU0JpNLYVWGrohgVtikodJYOXxvzECxXzDReokWR2pcxl9naoqyJT1U-hnK_wfx76csEKb-SSZ_38tfMU_dHh0dtnhzGs9PglN-PrLtkQ5pufkP3zVvHhp3bR8MYBG-XyMQYhcHzdyL9lh9fCnLda6c6-3FG_kgwcm4mQPL6zAh7E8MZzwY3w.wf7z02SDZyyplzvMZBxRBH_wwXweO1ZvG8ku_SzJZ-8&dib_tag=se&keywords=pet+food&qid=1733033660&sr=8-178,4.6 out of 5 stars,Brand unavailable,Age Range unavailable,Ingredients unavailable,4K+ bought in past month
"Nature’s Recipe Stew Chicken, Rice & Barley Recipe Wet Dog Food, 13.2 oz. Can, 12 Count",$25.08,https://www.amazon.com/Natures-Recipe-Digest-Chicken-13-2-Ounce/dp/B00EFC7I8G/ref=sr_1_179?dib=eyJ2IjoiMSJ9.UinpMrxYS9nipPFhNOqEReJeG5_IIy9s4O8uAZuSOoagexVWEOwYJGEzATYqNMP3RFd8zmAVH4VFCpzlZPya_qMme66pbf7Qcm__9yUSySFn6LMoP4sYwYmU0JpNLYVWGrohgVtikodJYOXxvzECxXzDReokWR2pcxl9naoqyJT1U-hnK_wfx76csEKb-SSZ_38tfMU_dHh0dtnhzGs9PglN-PrLtkQ5pufkP3zVvHhp3bR8MYBG-XyMQYhcHzdyL9lh9fCnLda6c6-3FG_kgwcm4mQPL6zAh7E8MZzwY3w.wf7z02SDZyyplzvMZBxRBH_wwXweO1ZvG8ku_SzJZ-8&dib_tag=se&keywords=pet+food&qid=1733033660&sr=8-179,4.2 out of 5 stars,Nature's Recipe,All Life Stages,"Water Sufficient for Processing, Chicken, Soy Protein Concentrate, Chicken Liver, Ground Whole Barley, Canola Oil (Preserved with Mixed Tocopherols), Brewers Rice, Egg Product, Brown Rice, Peas, Carrots, Salt, Dried Brewers Yeast, Guar Gum, Vitamins (L-ascorbyl-2-polyphosphate (Source of Vitamin C), Vitamin E Supplement, Thiamine Mononitrate, Niacin, D-calcium Panthothenate, Vitamin A Supplement, Riboflavin Supplement, Vitamin D3 Supplement, Vitamin B12 Supplement, Pyridoxine Hydrochloride, Folic Acid), Dicalcium Phosphate, Beta Carotene (Preserved with Mixed Tocopherols), Minerals (Zinc Proteinate, Zinc Sulfate, Ferrous Sulfate, Iron Proteinate, Copper Sulfate, Copper Proteinate, Manganese Sulfate, Manganese Proteinate, Calcium Iodate, Sodium Selenite), Sodium Tripolyphosphate, Potassium Chloride, Calcium Carbonate, Choline Chloride, Carrageenan, Rosemary Extract",1K+ bought in past month
"Nature's Recipe Grain Free Chicken & Lamb Recipe in Savory Broth Wet Dog Food, 2.75 oz. Cup, 12 Count",$14.88,https://www.amazon.com/Natures-Recipe-Prime-Blends-Chicken/dp/B0175XUM98/ref=sr_1_180?dib=eyJ2IjoiMSJ9.UinpMrxYS9nipPFhNOqEReJeG5_IIy9s4O8uAZuSOoagexVWEOwYJGEzATYqNMP3RFd8zmAVH4VFCpzlZPya_qMme66pbf7Qcm__9yUSySFn6LMoP4sYwYmU0JpNLYVWGrohgVtikodJYOXxvzECxXzDReokWR2pcxl9naoqyJT1U-hnK_wfx76csEKb-SSZ_38tfMU_dHh0dtnhzGs9PglN-PrLtkQ5pufkP3zVvHhp3bR8MYBG-XyMQYhcHzdyL9lh9fCnLda6c6-3FG_kgwcm4mQPL6zAh7E8MZzwY3w.wf7z02SDZyyplzvMZBxRBH_wwXweO1ZvG8ku_SzJZ-8&dib_tag=se&keywords=pet+food&qid=1733033660&sr=8-180,4.6 out of 5 stars,Nature's Recipe,All Life Stages,"Chicken, Chicken Broth, Sweet Potato, Lamb, Green Beans, Canola Oil (Mixed Tocopherols Used As A Preservative), Tricalcium Phosphate, Guar Gum, Calcium Sulfate, Salt, Natual Flavor, Potassium Chloride, Vitamins (Vitamin E Supplement, Niacin Supplement, Thiamine Mononitrate, D-calcium Pantothenate, Vitamin A Supplement, Riboflavin Supplement, Pyridoxine Hydrochloride, Folic Acid, Biotin, Beta-carotene, Vitamin B12 Supplement), Minerals (Zinc Sulfate, Reduced Iron, Manganese Sulfate, Copper Sulfate, Potassium Iodide, Sodium Selenite), Choline Chloride, Carrageenan",1K+ bought in past month
"Purina Beyond Natural Grain Free Dry Cat Food Simply Indoor Salmon, Egg and Sweet Potato Recipe - 3 lb. Bag",$11.97,https://www.amazon.com/Purina-Beyond-Indoor-Natural-Protein/dp/B01M7UO93L/ref=sr_1_181?dib=eyJ2IjoiMSJ9.UinpMrxYS9nipPFhNOqEReJeG5_IIy9s4O8uAZuSOoagexVWEOwYJGEzATYqNMP3RFd8zmAVH4VFCpzlZPya_qMme66pbf7Qcm__9yUSySFn6LMoP4sYwYmU0JpNLYVWGrohgVtikodJYOXxvzECxXzDReokWR2pcxl9naoqyJT1U-hnK_wfx76csEKb-SSZ_38tfMU_dHh0dtnhzGs9PglN-PrLtkQ5pufkP3zVvHhp3bR8MYBG-XyMQYhcHzdyL9lh9fCnLda6c6-3FG_kgwcm4mQPL6zAh7E8MZzwY3w.wf7z02SDZyyplzvMZBxRBH_wwXweO1ZvG8ku_SzJZ-8&dib_tag=se&keywords=pet+food&qid=1733033660&sr=8-181,4.7 out of 5 stars,Brand unavailable,Age Range unavailable,Ingredients unavailable,2K+ bought in past month
"Nature′s Recipe Grain Free Small Breed Chicken, Sweet Potato & Pumpkin Recipe Dry Dog Food, 4 lb. Bag",$9.79,https://www.amazon.com/Natures-Recipe-Chicken-Potato-Pumpkin/dp/B007NDCZIW/ref=sr_1_182?dib=eyJ2IjoiMSJ9.UinpMrxYS9nipPFhNOqEReJeG5_IIy9s4O8uAZuSOoagexVWEOwYJGEzATYqNMP3RFd8zmAVH4VFCpzlZPya_qMme66pbf7Qcm__9yUSySFn6LMoP4sYwYmU0JpNLYVWGrohgVtikodJYOXxvzECxXzDReokWR2pcxl9naoqyJT1U-hnK_wfx76csEKb-SSZ_38tfMU_dHh0dtnhzGs9PglN-PrLtkQ5pufkP3zVvHhp3bR8MYBG-XyMQYhcHzdyL9lh9fCnLda6c6-3FG_kgwcm4mQPL6zAh7E8MZzwY3w.wf7z02SDZyyplzvMZBxRBH_wwXweO1ZvG8ku_SzJZ-8&dib_tag=se&keywords=pet+food&qid=1733033660&sr=8-182,4.6 out of 5 stars,Nature's Recipe,Adult,"Chicken, Chicken Meal, Garbanzo Beans, Peas, Pea Starch, Poultry Fat (Preserved with Mixed Tocopherols), Sweet Potatoes, Pumpkin, Natural Flavor, Dried Tomato Pomace, Salt, Potassium Chloride, Taurine, Dl Methionine, Choline Chloride, Minerals (Ferrous Sulfate, Iron , Proteinate, Zinc Proteinate, Zinc Oxide, Copper Sulfate, Manganese Proteinate, Copper Proteinate, Manganous Oxide, Calcium Iodate, Sodium, Selenite), Vitamins (Vitamin E Supplement, L-ascorbyl-2-polyphosphate (Source of Vitamin C), Inositol, Niacin, D-calcium Pantothenate, Vitamin A Supplement, Riboflavin Supplement, Thiamine Mononitrate, Beta-carotene, Pyridoxine Hydrochloride, Vitamin B12 Supplement, Menadione Sodium Bisulfite Complex, Vitamin D3 Supplement, Folic Acid, Biotin), Lactic Acid, Citric Acid (Used As A Preservative), Rosemary Extract.",7K+ bought in past month
"Wellness Natural Pet Food Simply Shreds Variety Pack, 2.8 Ounce Pouch (Pack of 12): High-Protein Mixer, Topper or Snack",$19.98,https://www.amazon.com/Wellness-Boosters-Simply-Shreds-Variety/dp/B0BKC88361/ref=sr_1_183?dib=eyJ2IjoiMSJ9.UinpMrxYS9nipPFhNOqEReJeG5_IIy9s4O8uAZuSOoagexVWEOwYJGEzATYqNMP3RFd8zmAVH4VFCpzlZPya_qMme66pbf7Qcm__9yUSySFn6LMoP4sYwYmU0JpNLYVWGrohgVtikodJYOXxvzECxXzDReokWR2pcxl9naoqyJT1U-hnK_wfx76csEKb-SSZ_38tfMU_dHh0dtnhzGs9PglN-PrLtkQ5pufkP3zVvHhp3bR8MYBG-XyMQYhcHzdyL9lh9fCnLda6c6-3FG_kgwcm4mQPL6zAh7E8MZzwY3w.wf7z02SDZyyplzvMZBxRBH_wwXweO1ZvG8ku_SzJZ-8&dib_tag=se&keywords=pet+food&qid=1733033660&sr=8-183,4.5 out of 5 stars,Wellness,Adult,"Chicken, Chicken Broth, Water Sufficient For Processing, Beef, Carrots Chicken, Chicken Broth, Water Sufficient For Processing, Salmon, Pumpkin",1K+ bought in past month
"Nutrish Rachael Ray Little Bites Dry Dog Food, Chicken & Veggies Recipe for Small Breeds, 6 Pounds",$10.39,https://www.amazon.com/Rachael-Ray-Nutrish-Natural-Chicken/dp/B07921R559/ref=sr_1_184?dib=eyJ2IjoiMSJ9.UinpMrxYS9nipPFhNOqEReJeG5_IIy9s4O8uAZuSOoagexVWEOwYJGEzATYqNMP3RFd8zmAVH4VFCpzlZPya_qMme66pbf7Qcm__9yUSySFn6LMoP4sYwYmU0JpNLYVWGrohgVtikodJYOXxvzECxXzDReokWR2pcxl9naoqyJT1U-hnK_wfx76csEKb-SSZ_38tfMU_dHh0dtnhzGs9PglN-PrLtkQ5pufkP3zVvHhp3bR8MYBG-XyMQYhcHzdyL9lh9fCnLda6c6-3FG_kgwcm4mQPL6zAh7E8MZzwY3w.wf7z02SDZyyplzvMZBxRBH_wwXweO1ZvG8ku_SzJZ-8&dib_tag=se&keywords=pet+food&qid=1733033660&sr=8-184,4.6 out of 5 stars,Nutrish,All Life Stages,"Chicken, Chicken Meal, Soybean Meal, Whole Corn, Grain Sorghum, Chicken Fat (preserved With Mixed Tocopherols), Dried Peas, Brown Rice, Carrots, Fish Meal, Corn Protein Concentrate, Natural Flavor, Dried Plain Beet Pulp, Malted Barley Flour, Salt, Dicalcium Phosphate, Taurine, Zinc Sulfate, Vitamin E Supplement, Choline Chloride, Ascorbic Acid (source Of Vitamin C), Ferrous Sulfate, Niacin, Vitamin A Supplement, Citric Acid (preservative), Copper Sulfate, Sodium Selenite, Thiamine Mononitrate, D-calcium Pantothenate, Manganese Sulfate, Riboflavin Supplement, Pyridoxine Hydrochloride, Rosemary Extract, Vitamin B12 Supplement, Folic Acid, Calcium Iodate, Biotin, Vitamin D3 Supplement",5K+ bought in past month
"Purina Beyond Organic Wet Dog Food, Organic Chicken & Sweet Potato Adult Recipe Ground Entrée With Broth - (Pack of 12) 13 oz. Cans",$31.84,https://www.amazon.com/Purina-Beyond-Organic-Chicken-Potato/dp/B08R7XJDMX/ref=sr_1_185?dib=eyJ2IjoiMSJ9.UinpMrxYS9nipPFhNOqEReJeG5_IIy9s4O8uAZuSOoagexVWEOwYJGEzATYqNMP3RFd8zmAVH4VFCpzlZPya_qMme66pbf7Qcm__9yUSySFn6LMoP4sYwYmU0JpNLYVWGrohgVtikodJYOXxvzECxXzDReokWR2pcxl9naoqyJT1U-hnK_wfx76csEKb-SSZ_38tfMU_dHh0dtnhzGs9PglN-PrLtkQ5pufkP3zVvHhp3bR8MYBG-XyMQYhcHzdyL9lh9fCnLda6c6-3FG_kgwcm4mQPL6zAh7E8MZzwY3w.wf7z02SDZyyplzvMZBxRBH_wwXweO1ZvG8ku_SzJZ-8&dib_tag=se&keywords=pet+food&qid=1733033660&sr=8-185,4.4 out of 5 stars,Beyond,Adult,Protein-Rich,900+ bought in past month
Blue Buffalo Tastefuls Wet Cat Food Paté Variety Pack Chicken Turkey & Chicken Ocean Fish & Tuna,$17.16,https://www.amazon.com/Blue-Buffalo-Tastefuls-Natural-Variety/dp/B08MKQS588/ref=sr_1_186?dib=eyJ2IjoiMSJ9.UinpMrxYS9nipPFhNOqEReJeG5_IIy9s4O8uAZuSOoagexVWEOwYJGEzATYqNMP3RFd8zmAVH4VFCpzlZPya_qMme66pbf7Qcm__9yUSySFn6LMoP4sYwYmU0JpNLYVWGrohgVtikodJYOXxvzECxXzDReokWR2pcxl9naoqyJT1U-hnK_wfx76csEKb-SSZ_38tfMU_dHh0dtnhzGs9PglN-PrLtkQ5pufkP3zVvHhp3bR8MYBG-XyMQYhcHzdyL9lh9fCnLda6c6-3FG_kgwcm4mQPL6zAh7E8MZzwY3w.wf7z02SDZyyplzvMZBxRBH_wwXweO1ZvG8ku_SzJZ-8&dib_tag=se&keywords=pet+food&qid=1733033660&sr=8-186,4.2 out of 5 stars,Blue Buffalo,Adult,"Chicken: Chicken, Chicken Broth, Chicken Liver, Natural Flavor, Brown Rice, Guar Gum, Sweet Potatoes, Powdered Cellulose, Tricalcium Phosphate, Sodium Acid Pyrophosphate, Carrageenan, Taurine, Fish Oil, Cassia Gum, Potassium Chloride, Salt, Choline Chloride, Iron Amino Acid Chelate, Zinc Amino Acid Chelate, Vitamin E Supplement, Thiamine Mononitrate (Vitamin B1), Copper Amino Acid Chelate, Manganese Amino Acid Chelate, Sodium Selenite, Niacin Supplement (Vitamin B3), Calcium Pantothenate (Vitamin B5), Pyridoxine Hydrochloride (Vitamin B6), Riboflavin Supplement (Vitamin B2), Vitamin A Supplement, Biotin (Vitamin B7), Potassium Iodide, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid (Vitamin B9), preserved with Mixed Tocopherols Turkey/Chicken: Turkey, Chicken Broth, Chicken Liver, Chicken, Natural Flavor, Brown Rice, Guar Gum, Sweet Potatoes, Potassium Chloride, Salt, Sodium Acid Pyrophosphate, Carrageenan, Taurine, Fish Oil, Cassia Gum, Choline Chloride, Iron Amino Acid Chelate, Zinc Amino Acid Chelate, Vitamin E Supplement, Thiamine Mononitrate (Vitamin B1), Copper Amino Acid Chelate, Manganese Amino Acid Chelate, Sodium Selenite, Niacin Supplement (Vitamin B3), Calcium Pantothenate (Vitamin B5), Pyridoxine Hydrochloride (Vitamin B6), Riboflavin Supplement (Vitamin B2), Vitamin A Supplement, Biotin (Vitamin B7), Potassium Iodide, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid (Vitamin B9), preserved with Mixed Tocopherols Ocean Fish/Tuna: Whitefish, Fish Broth, Tuna, Chicken, Chicken Liver, Brown Rice, Natural Flavor, Guar Gum, Sweet Potatoes, Potassium Chloride, Salt, Sodium Acid Pyrophosphate, Carrageenan, Cassia Gum, Taurine, Choline Chloride, Iron Amino Acid Chelate, Zinc Amino Acid Chelate, Vitamin E Supplement, Thiamine Mononitrate (Vitamin B1), Copper Amino Acid Chelate, Manganese Amino Acid Chelate, Sodium Selenite, Niacin Supplement (Vitamin B3), Calcium Pantothenate (Vitamin B5), Pyridoxine Hydrochloride (Vitamin B6), Riboflavin Supplement (Vitamin B2), Vitamin A Supplement, Biotin (Vitamin B7), Potassium Iodide, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid (Vitamin B9)",1K+ bought in past month
"Nutrisource 1.5-Pound Chicken And Rice Formula Breed Dry Puppy Food, Small/Medium",$14.81,https://www.amazon.com/Tuffys-Pet-Food-NutriSource-1-5-Pound/dp/B0053H9JTS/ref=sr_1_187?dib=eyJ2IjoiMSJ9.UinpMrxYS9nipPFhNOqEReJeG5_IIy9s4O8uAZuSOoagexVWEOwYJGEzATYqNMP3RFd8zmAVH4VFCpzlZPya_qMme66pbf7Qcm__9yUSySFn6LMoP4sYwYmU0JpNLYVWGrohgVtikodJYOXxvzECxXzDReokWR2pcxl9naoqyJT1U-hnK_wfx76csEKb-SSZ_38tfMU_dHh0dtnhzGs9PglN-PrLtkQ5pufkP3zVvHhp3bR8MYBG-XyMQYhcHzdyL9lh9fCnLda6c6-3FG_kgwcm4mQPL6zAh7E8MZzwY3w.wf7z02SDZyyplzvMZBxRBH_wwXweO1ZvG8ku_SzJZ-8&dib_tag=se&keywords=pet+food&qid=1733033660&sr=8-187,4.5 out of 5 stars,Tuffy'S Pet Food,Puppy,"Chicken meal, chicken, brown rice, white rice, fish meal (a source of fish oil), oatmeal, chicken fat (preserved with mixed tocopherols), flax seeds, beet pulp-dried, sunflower oil, tomato pomace, natural chicken flavor, dried brewers yeast, potassium chloride, salt, minerals (zinc proteinate, iron proteinate, copper proteinate, manganese proteinate, cobalt proteinate, selenium yeast), vitamins (vitamin A acetate, vitamin D3 supplement, vitamin E supplement, niacin, d-calcium pantothenate, thiamine mononitrate, pyridoxine hydrochloride, riboflavin supplement, folic acid, biotin, vitamin B12 supplement), lecithin, ascorbic acid (source of vitamin C), choline chloride, yucca schidigera extract, calcium iodate, rosemary extract, yeast culture (Saccharomyces cerevisiae), dried Lactobacillus acidophilus fermentation product, dried Enterococcus faecium fermentation product, dried Aspergillus niger fermentation product, dried Bacillus subtillis fermentation product.",800+ bought in past month
"Rachael Ray Nutrish Bright Puppy Premium Natural Dry Dog Food, Real Chicken & Brown Rice Recipe, 6 Pounds (Packaging May Vary)",$11.19,https://www.amazon.com/Rachael-Ray-Nutrish-Natural-Chicken/dp/B001F2I9YG/ref=sr_1_188?dib=eyJ2IjoiMSJ9.UinpMrxYS9nipPFhNOqEReJeG5_IIy9s4O8uAZuSOoagexVWEOwYJGEzATYqNMP3RFd8zmAVH4VFCpzlZPya_qMme66pbf7Qcm__9yUSySFn6LMoP4sYwYmU0JpNLYVWGrohgVtikodJYOXxvzECxXzDReokWR2pcxl9naoqyJT1U-hnK_wfx76csEKb-SSZ_38tfMU_dHh0dtnhzGs9PglN-PrLtkQ5pufkP3zVvHhp3bR8MYBG-XyMQYhcHzdyL9lh9fCnLda6c6-3FG_kgwcm4mQPL6zAh7E8MZzwY3w.wf7z02SDZyyplzvMZBxRBH_wwXweO1ZvG8ku_SzJZ-8&dib_tag=se&keywords=pet+food&qid=1733033660&sr=8-188,4.5 out of 5 stars,Nutrish,Adult,"Chicken, Chicken Meal, Soybean Meal, Grain Sorghum, Dried Peas, Whole Corn, Chicken Fat (preserved With Mixed Tocopherols), Barley, Brown Rice, Corn Protein Concentrate, Dried Plain Beet Pulp, Carrots, Natural Flavor, Salt, Dicalcium Phosphate, Calcium Carbonate, Malted Barley Flour, Taurine, Choline Chloride, Zinc Sulfate, Vitamin E Supplement, Ascorbic Acid (source Of Vitamin C), Ferrous Sulfate, Niacin, Copper Sulfate, Vitamin A Supplement, Citric Acid (preservative), Sodium Selenite, Annatto Extract (color), Thiamine Mononitrate, D-calcium Pantothenate, Manganese Sulfate, Riboflavin Supplement, Pyridoxine Hydrochloride, Rosemary Extract, Vitamin B12 Supplement, Calcium Iodate, Folic Acid, Biotin, Vitamin D3 Supplement",1K+ bought in past month
"A Strong Heart Wet Dog Food, Cuts in Gravy with Beef - 13.2 oz Cans (Pack of 12), Made in The USA with Real Beef",$15.25,https://www.amazon.com/Strong-Heart-Food-Cuts-Gravy/dp/B0CWJ62747/ref=sr_1_189?dib=eyJ2IjoiMSJ9.UinpMrxYS9nipPFhNOqEReJeG5_IIy9s4O8uAZuSOoagexVWEOwYJGEzATYqNMP3RFd8zmAVH4VFCpzlZPya_qMme66pbf7Qcm__9yUSySFn6LMoP4sYwYmU0JpNLYVWGrohgVtikodJYOXxvzECxXzDReokWR2pcxl9naoqyJT1U-hnK_wfx76csEKb-SSZ_38tfMU_dHh0dtnhzGs9PglN-PrLtkQ5pufkP3zVvHhp3bR8MYBG-XyMQYhcHzdyL9lh9fCnLda6c6-3FG_kgwcm4mQPL6zAh7E8MZzwY3w.wf7z02SDZyyplzvMZBxRBH_wwXweO1ZvG8ku_SzJZ-8&dib_tag=se&keywords=pet+food&qid=1733033660&sr=8-189,4.1 out of 5 stars,Strongheart,All Life Stages,"WATER SUFFICIENT FOR PROCESSING, CHICKEN, MEAT BY-PRODUCTS, WHEAT FLOUR, BEEF, ANIMAL LIVER, WHEAT GLUTEN, GUAR GUM, CORN STARCH, SALT, ANIMAL PLASMA, SODIUM PHOSPHATE, ADDED COLOR, POTASSIUM CHLORIDE, NATURAL FLAVOR, CHOLINE CHLORIDE, MINERALS (FERROUS SULFATE, ZINC OXIDE, COPPER PROTEINATE, SODIUM SELENITE, MANGANESE SULFATE, POTASSIUM IODIDE), VITAMINS (VITAMIN E SUPPLEMENT, THIAMINE MONONITRATE, NIACIN SUPPLEMENT, d-CALCIUM PANTOTHENATE, VITAMIN A SUPPLEMENT, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN SUPPLEMENT, BIOTIN, VITAMIN B12 SUPPLEMENT, VITAMIN D3 SUPPLEMENT, FOLIC ACID).",1K+ bought in past month
"Purina Beyond Beef, Potato, and Green Bean Grain Free Wet Dog Food Natural Pate with Added Vitamins and Minerals - (Pack of 12) 13 oz. Cans",$26.09,https://www.amazon.com/Purina-Beyond-Natural-Potato-Recipe/dp/B00RVMMX5A/ref=sr_1_190?dib=eyJ2IjoiMSJ9.UinpMrxYS9nipPFhNOqEReJeG5_IIy9s4O8uAZuSOoagexVWEOwYJGEzATYqNMP3RFd8zmAVH4VFCpzlZPya_qMme66pbf7Qcm__9yUSySFn6LMoP4sYwYmU0JpNLYVWGrohgVtikodJYOXxvzECxXzDReokWR2pcxl9naoqyJT1U-hnK_wfx76csEKb-SSZ_38tfMU_dHh0dtnhzGs9PglN-PrLtkQ5pufkP3zVvHhp3bR8MYBG-XyMQYhcHzdyL9lh9fCnLda6c6-3FG_kgwcm4mQPL6zAh7E8MZzwY3w.wf7z02SDZyyplzvMZBxRBH_wwXweO1ZvG8ku_SzJZ-8&dib_tag=se&keywords=pet+food&qid=1733033660&sr=8-190,4.5 out of 5 stars,Purina Beyond,Adult,"Beef, Beef Broth, Chicken, Liver, Potatoes, Green Beans, Guar Gum, Salt, MINERALS [Potassium Chloride, Zinc Sulfate, Ferrous Sulfate, Copper Sulfate, Manganese Sulfate, Potassium Iodide, Sodium Selenite], Carrageenan, Choline Chloride, VITAMINS [Vitamin E Supplement, Niacin (Vitamin B-3), Thiamine Mononitrate (Vitamin B-1), Calcium Pantothenate (Vitamin B-5), Pyridoxine Hydrochloride (Vitamin B-6), Vitamin B-12 Supplement, Riboflavin Supplement (Vitamin B-2), Vitamin A Supplement, Folic Acid (Vitamin B-9), Vitamin D-3 Supplement, Biotin (Vitamin B-7)]. D423022",5K+ bought in past month
"ULTIMATE PET NUTRITION Nutra Complete Raw Freeze Dried Dog Food, Veterinarian Formulated with Antioxidants, Prebiotics & Amino Acids (3 Pound, Beef)",$91.87,https://www.amazon.com/ULTIMATE-PET-NUTRITION-Veterinarian-Antioxidants/dp/B0CV4MFB46/ref=sr_1_191?dib=eyJ2IjoiMSJ9.UinpMrxYS9nipPFhNOqEReJeG5_IIy9s4O8uAZuSOoagexVWEOwYJGEzATYqNMP3RFd8zmAVH4VFCpzlZPya_qMme66pbf7Qcm__9yUSySFn6LMoP4sYwYmU0JpNLYVWGrohgVtikodJYOXxvzECxXzDReokWR2pcxl9naoqyJT1U-hnK_wfx76csEKb-SSZ_38tfMU_dHh0dtnhzGs9PglN-PrLtkQ5pufkP3zVvHhp3bR8MYBG-XyMQYhcHzdyL9lh9fCnLda6c6-3FG_kgwcm4mQPL6zAh7E8MZzwY3w.wf7z02SDZyyplzvMZBxRBH_wwXweO1ZvG8ku_SzJZ-8&dib_tag=se&keywords=pet+food&qid=1733033660&sr=8-191,4.2 out of 5 stars,ULTIMATE PET NUTRITION,All Life Stages,"Beef, Beef Liver, Beef Kidney, Flaxseed, Dried Kelp, Blueberry, Carrot, Sweet Potato, Spinach, Broccoli, Chicory, Salt, Cranberry, Yeast Culture, Pumpkin Seed, Ginger, Potassium Chloride, Taurine, Zinc Amino Acid Complex, Inulin, Diatomaceous Earth, Iron Amino Acid Complex, Vitamin E Supplement, Yucca Schidigera Extract, Niacin Supplement, Copper Amino Acid Complex, L-Carnitine, Manganese Amino Acid Complex, D-Calcium Pantothenate, Thiamine Mononitrate, Sodium Selenite, Vitamin A Supplement, Riboflavin Supplement, Pyridoxine Hydrochloride, Biotin, Vitamin B12 Supplement, Folic Acid, Vitamin D3 Supplement, Mixed Tocopherols (Preservative).",1K+ bought in past month
